ReturnID,ReturnDate,Quantity,ReturnReason,RefundAmount,ReturnType,ProcessedBy,Status
5378,2023-09-21,5,Defective Product,11676.66,Refund,125,Approved
5379,2023-07-26,5,Defective Product,24849.75,Refund,426,Approved
5380,2025-12-24,1,Damaged Product,23923.38,Refund,275,Approved
5381,2026-01-30,2,Quality Issue,6795.8,Replacement,387,Completed
5382,2025-03-22,3,Defective Product,12112.4,Refund,99,Completed
5383,2025-10-30,2,Customer Changed Mind,21497.7,Refund,330,Completed
5384,2025-11-15,1,Defective Product,1587.18,Refund,183,Completed
5385,2023-11-28,4,Incorrect Size,5614.44,Replacement,113,Completed
5386,2024-11-03,2,Defective Product,4421.34,Exchange,230,Completed
5387,2024-06-09,1,Damaged Product,7941.88,Refund,391,Completed
5388,2025-01-03,2,Defective Product,8410.47,Exchange,267,Completed
5389,2024-06-11,2,Customer Changed Mind,24531.38,Exchange,235,Completed
5390,2025-04-20,3,Defective Product,2785.68,Exchange,276,Completed
5391,2026-04-17,1,Quality Issue,9120.19,Replacement,443,Approved
5392,2025-09-22,4,Defective Product,5974.6,Replacement,448,Approved
5393,2024-02-25,5,Missing Parts,451.95,Refund,344,Completed
5394,2024-03-25,3,Defective Product,18703.97,Replacement,107,Approved
5395,2024-04-29,2,Damaged Product,15665.27,Replacement,146,Completed
5396,2024-06-25,3,Defective Product,8935.78,Replacement,15,Pending
5397,2026-03-03,4,Wrong Item,22300.96,Replacement,482,Approved
5398,2024-08-14,5,Wrong Item,17001.73,Refund,141,Pending
5399,2024-05-15,4,Quality Issue,795.93,Refund,31,Pending
5400,2024-01-13,1,Missing Parts,5789.65,Refund,15,Completed
5401,2024-04-25,2,Quality Issue,18089.25,Refund,389,Rejected
5402,2026-05-26,5,Defective Product,5751.37,Refund,28,Approved
5403,2025-12-16,5,Damaged Product,19421.5,Refund,9,Completed
5404,2023-10-11,3,Wrong Item,20501.52,Refund,414,Approved
5405,2025-11-17,4,Damaged Product,11567.93,Replacement,252,Approved
5406,2025-07-04,4,Wrong Item,1957.77,Refund,312,Completed
5407,2026-04-15,5,Late Delivery,9328.65,Refund,460,Approved
5408,2025-11-18,4,Defective Product,8647.54,Refund,500,Rejected
5409,2023-11-09,3,Quality Issue,8240.41,Replacement,199,Approved
5410,2024-10-12,1,Wrong Item,11189.14,Refund,456,Completed
5411,2026-05-27,3,Quality Issue,22459.75,Replacement,483,Approved
5412,2023-10-31,3,Customer Changed Mind,3448.34,Exchange,74,Completed
5413,2024-08-11,1,Customer Changed Mind,23571.62,Replacement,331,Completed
5414,2023-12-18,2,Damaged Product,19416.08,Replacement,50,Completed
5415,2024-05-20,5,Damaged Product,15802.98,Refund,465,Rejected
5416,2026-01-05,3,Wrong Item,17821.21,Refund,105,Pending
5417,2025-08-13,2,Defective Product,11944.89,Replacement,135,Completed
5418,2024-12-13,1,Customer Changed Mind,12919.69,Refund,487,Pending
5419,2025-01-23,3,Wrong Item,17143.41,Replacement,47,Completed
5420,2024-02-03,3,Wrong Item,21975.72,Replacement,89,Completed
5421,2026-05-26,4,Quality Issue,5992.08,Replacement,12,Completed
5422,2026-05-02,1,Late Delivery,4565.48,Replacement,462,Pending
5423,2024-07-17,2,Quality Issue,8968.83,Refund,32,Completed
5424,2023-12-21,3,Defective Product,23141.81,Exchange,46,Approved
5425,2024-10-03,2,Defective Product,22625.09,Refund,45,Completed
5426,2026-03-07,5,Missing Parts,2356.62,Refund,410,Approved
5427,2023-11-04,2,Quality Issue,6697.26,Refund,36,Approved
5428,2024-05-14,5,Quality Issue,19225.0,Replacement,457,Completed
5429,2024-11-23,5,Damaged Product,10517.07,Refund,420,Approved
5430,2025-08-11,1,Customer Changed Mind,3938.29,Replacement,453,Completed
5431,2025-06-18,2,Missing Parts,12662.02,Refund,149,Completed
5432,2024-12-10,3,Damaged Product,14099.99,Refund,309,Pending
5433,2026-03-02,5,Late Delivery,16189.18,Refund,347,Completed
5434,2026-05-08,3,Damaged Product,4113.03,Refund,347,Completed
5435,2024-11-04,5,Damaged Product,1095.29,Replacement,99,Approved
5436,2026-06-30,5,Late Delivery,18231.09,Refund,492,Approved
5437,2026-01-11,4,Quality Issue,22048.84,Refund,154,Completed
5438,2024-03-11,1,Damaged Product,22799.83,Exchange,112,Completed
5439,2025-12-13,5,Damaged Product,2487.59,Refund,391,Completed
5440,2025-12-15,1,Customer Changed Mind,8162.27,Refund,370,Approved
5441,2025-02-04,2,Customer Changed Mind,768.57,Refund,488,Completed
5442,2024-11-21,5,Damaged Product,9323.42,Refund,132,Completed
5443,2025-05-14,4,Defective Product,19294.68,Replacement,254,Completed
5444,2024-04-05,2,Customer Changed Mind,9081.03,Refund,116,Pending
5445,2023-07-26,4,Wrong Item,18946.39,Refund,428,Approved
5446,2024-11-16,4,Quality Issue,24000.09,Refund,334,Completed
5447,2024-08-04,1,Customer Changed Mind,8023.34,Replacement,500,Completed
5448,2024-06-27,1,Customer Changed Mind,23861.84,Refund,195,Completed
5449,2026-04-09,2,Defective Product,1698.59,Refund,7,Approved
5450,2025-05-26,5,Incorrect Size,7167.2,Exchange,496,Rejected
5451,2024-09-20,5,Late Delivery,6290.0,Exchange,127,Approved
5452,2025-01-27,4,Defective Product,1669.78,Replacement,163,Completed
5453,2024-02-12,1,Quality Issue,19577.5,Exchange,34,Approved
5454,2026-06-08,1,Damaged Product,14073.94,Refund,153,Approved
5455,2024-12-15,1,Defective Product,20017.22,Exchange,399,Completed
5456,2025-08-02,3,Quality Issue,22065.79,Refund,99,Completed
5457,2025-07-07,2,Defective Product,6236.46,Replacement,431,Completed
5458,2025-06-09,2,Customer Changed Mind,3725.09,Refund,278,Completed
5459,2025-01-26,2,Quality Issue,17210.24,Refund,141,Rejected
5460,2024-11-04,1,Customer Changed Mind,5447.01,Exchange,489,Completed
5461,2025-08-13,1,Incorrect Size,24103.61,Refund,85,Completed
5462,2025-11-21,2,Quality Issue,10823.47,Exchange,281,Completed
5463,2024-01-04,2,Quality Issue,10030.21,Replacement,75,Completed
5464,2024-04-17,5,Wrong Item,621.45,Refund,131,Completed
5465,2026-04-16,5,Defective Product,7917.78,Replacement,265,Completed
5466,2026-02-15,4,Wrong Item,23604.51,Refund,252,Completed
5467,2023-11-23,2,Wrong Item,1157.06,Refund,177,Completed
5468,2024-09-26,5,Defective Product,11168.17,Refund,184,Completed
5469,2024-02-21,1,Damaged Product,12919.2,Replacement,130,Completed
5470,2025-11-01,3,Quality Issue,11097.43,Replacement,365,Approved
5471,2024-05-19,4,Damaged Product,22312.49,Refund,61,Approved
5472,2024-08-30,4,Customer Changed Mind,22952.34,Exchange,39,Pending
5473,2026-03-18,5,Late Delivery,4326.37,Refund,171,Approved
5474,2023-11-14,3,Defective Product,9601.28,Refund,380,Rejected
5475,2023-11-13,2,Customer Changed Mind,9618.42,Exchange,483,Completed
5476,2023-08-16,2,Damaged Product,12595.83,Refund,14,Approved
5477,2025-09-13,3,Wrong Item,15870.71,Exchange,434,Completed
5478,2026-03-26,4,Damaged Product,19740.65,Refund,4,Completed
5479,2023-09-05,1,Defective Product,15104.15,Exchange,78,Completed
5480,2026-01-07,2,Missing Parts,23920.24,Refund,301,Completed
5481,2026-01-03,3,Late Delivery,17237.33,Replacement,373,Completed
5482,2025-04-08,4,Customer Changed Mind,18644.87,Refund,272,Approved
5483,2026-01-20,3,Customer Changed Mind,16521.38,Exchange,167,Completed
5484,2024-06-13,4,Customer Changed Mind,732.61,Refund,16,Completed
5485,2023-09-13,5,Defective Product,14424.95,Exchange,185,Pending
5486,2025-11-21,1,Defective Product,1926.9,Replacement,133,Completed
5487,2024-08-26,1,Customer Changed Mind,6165.59,Replacement,288,Approved
5488,2025-11-09,4,Damaged Product,20361.21,Replacement,89,Completed
5489,2025-11-03,5,Late Delivery,8401.85,Refund,364,Approved
5490,2025-07-21,2,Defective Product,14929.16,Refund,384,Rejected
5491,2026-04-29,5,Damaged Product,8366.72,Refund,380,Completed
5492,2024-03-05,4,Late Delivery,21095.72,Refund,223,Approved
5493,2025-02-06,3,Damaged Product,4380.19,Refund,213,Completed
5494,2025-03-19,1,Defective Product,16279.35,Refund,237,Completed
5495,2024-06-29,3,Wrong Item,17488.52,Refund,161,Completed
5496,2026-01-19,4,Quality Issue,17847.65,Replacement,217,Approved
5497,2024-10-13,5,Late Delivery,15229.78,Replacement,350,Completed
5498,2024-02-11,1,Damaged Product,2444.34,Refund,485,Approved
5499,2025-07-09,5,Late Delivery,7239.97,Refund,488,Pending
5500,2025-09-04,2,Wrong Item,1215.66,Exchange,485,Completed
5501,2025-09-18,3,Damaged Product,14074.04,Exchange,148,Approved
5502,2023-12-06,2,Defective Product,7971.81,Refund,455,Completed
5503,2025-03-26,5,Wrong Item,5209.43,Refund,274,Completed
5504,2025-02-03,3,Late Delivery,21514.24,Refund,285,Approved
5505,2025-09-06,2,Damaged Product,1397.29,Exchange,194,Approved
5506,2023-08-04,4,Defective Product,23774.52,Replacement,175,Completed
5507,2026-05-13,2,Late Delivery,22111.58,Refund,269,Completed
5508,2024-07-24,4,Late Delivery,24002.69,Refund,305,Approved
5509,2026-02-26,1,Quality Issue,12293.5,Refund,214,Approved
5510,2026-06-15,3,Wrong Item,23339.01,Refund,333,Pending
5511,2024-04-01,1,Customer Changed Mind,24984.09,Refund,389,Completed
5512,2025-09-24,3,Damaged Product,20046.06,Replacement,448,Completed
5513,2024-02-22,2,Customer Changed Mind,23998.56,Replacement,470,Completed
5514,2025-06-11,3,Damaged Product,24257.69,Refund,370,Completed
5515,2024-03-22,3,Customer Changed Mind,14077.28,Replacement,235,Pending
5516,2024-04-22,4,Customer Changed Mind,14095.87,Replacement,175,Approved
5517,2025-12-14,3,Damaged Product,23299.25,Replacement,373,Completed
5518,2025-12-13,1,Damaged Product,13854.91,Refund,248,Completed
5519,2026-05-08,5,Defective Product,1697.99,Refund,373,Pending
5520,2024-03-02,5,Incorrect Size,10873.37,Replacement,282,Completed
5521,2025-08-08,5,Defective Product,16235.36,Refund,158,Completed
5522,2025-01-26,5,Damaged Product,3513.21,Replacement,425,Pending
5523,2023-09-19,4,Customer Changed Mind,438.73,Refund,11,Completed
5524,2024-06-22,2,Customer Changed Mind,12287.97,Refund,263,Completed
5525,2025-08-14,4,Late Delivery,22992.41,Refund,414,Completed
5526,2024-07-13,2,Defective Product,4272.69,Replacement,386,Completed
5527,2023-10-24,5,Customer Changed Mind,24104.78,Refund,259,Approved
5528,2024-09-01,2,Late Delivery,16875.19,Refund,156,Completed
5529,2025-02-11,4,Damaged Product,23359.97,Refund,31,Completed
5530,2024-07-16,3,Wrong Item,16895.3,Refund,163,Completed
5531,2023-09-23,4,Defective Product,11878.1,Refund,396,Completed
5532,2026-05-22,2,Defective Product,12653.2,Refund,256,Completed
5533,2024-06-04,3,Incorrect Size,286.61,Refund,158,Approved
5534,2025-09-30,2,Damaged Product,18918.94,Refund,92,Rejected
5535,2025-01-30,2,Damaged Product,1647.02,Replacement,340,Completed
5536,2025-03-12,3,Missing Parts,8763.77,Refund,227,Approved
5537,2025-07-17,1,Late Delivery,15372.33,Refund,237,Completed
5538,2025-06-24,3,Damaged Product,19433.88,Refund,172,Pending
5539,2023-09-29,5,Quality Issue,8702.17,Refund,205,Completed
5540,2023-09-18,3,Defective Product,3229.86,Refund,247,Completed
5541,2026-04-21,5,Damaged Product,14920.16,Replacement,184,Completed
5542,2024-12-03,2,Incorrect Size,10106.12,Refund,477,Approved
5543,2023-12-26,2,Wrong Item,12415.66,Exchange,67,Approved
5544,2026-07-16,3,Damaged Product,17489.37,Exchange,267,Approved
5545,2025-10-05,2,Customer Changed Mind,22401.2,Replacement,255,Completed
5546,2026-03-29,2,Quality Issue,8558.06,Refund,120,Completed
5547,2024-09-15,4,Late Delivery,20648.89,Replacement,28,Pending
5548,2024-08-31,5,Late Delivery,7942.41,Refund,459,Pending
5549,2026-01-02,4,Damaged Product,476.29,Refund,390,Approved
5550,2025-11-10,1,Quality Issue,15879.94,Replacement,108,Completed
5551,2025-12-20,3,Customer Changed Mind,10085.87,Refund,185,Completed
5552,2024-04-14,5,Damaged Product,15723.23,Refund,226,Approved
5553,2025-02-23,5,Quality Issue,20063.48,Refund,479,Completed
5554,2026-04-29,1,Defective Product,12042.46,Replacement,277,Pending
5555,2025-02-26,4,Customer Changed Mind,7535.65,Refund,155,Completed
5556,2025-02-05,2,Defective Product,2577.31,Replacement,406,Approved
5557,2026-01-16,5,Defective Product,16784.19,Refund,106,Completed
5558,2026-04-28,4,Missing Parts,5115.83,Exchange,220,Completed
5559,2023-11-16,3,Wrong Item,15495.16,Exchange,270,Completed
5560,2025-09-28,2,Quality Issue,15964.35,Refund,234,Completed
5561,2024-08-12,5,Incorrect Size,11824.98,Replacement,442,Approved
5562,2025-02-22,2,Defective Product,2191.51,Refund,49,Completed
5563,2024-06-29,3,Customer Changed Mind,18987.51,Refund,177,Completed
5564,2025-09-28,1,Late Delivery,17087.2,Refund,6,Rejected
5565,2025-04-09,4,Late Delivery,21948.38,Refund,327,Completed
5566,2025-01-17,1,Defective Product,10201.16,Exchange,254,Completed
5567,2025-01-04,1,Customer Changed Mind,21796.65,Refund,273,Completed
5568,2025-08-13,2,Defective Product,14075.94,Replacement,456,Completed
5569,2025-08-05,2,Damaged Product,13287.88,Refund,241,Rejected
5570,2026-02-11,2,Defective Product,2758.45,Replacement,124,Completed
5571,2023-07-29,4,Quality Issue,7514.92,Exchange,117,Completed
5572,2025-09-05,3,Incorrect Size,15454.15,Refund,103,Completed
5573,2024-02-19,3,Late Delivery,8145.55,Refund,223,Completed
5574,2025-06-01,3,Defective Product,5119.98,Refund,112,Pending
5575,2024-04-01,2,Damaged Product,18510.6,Replacement,377,Completed
5576,2024-07-10,4,Defective Product,23512.36,Refund,350,Completed
5577,2023-11-15,2,Defective Product,8902.92,Replacement,105,Completed
5578,2025-09-25,2,Late Delivery,4416.29,Refund,259,Completed
5579,2026-04-13,5,Missing Parts,5502.91,Refund,201,Pending
5580,2024-09-27,1,Damaged Product,14590.46,Refund,281,Completed
5581,2024-06-11,4,Late Delivery,18055.94,Replacement,107,Completed
5582,2024-03-08,2,Wrong Item,10451.09,Replacement,397,Completed
5583,2024-05-04,5,Damaged Product,15773.15,Refund,183,Completed
5584,2024-03-19,3,Missing Parts,2465.87,Replacement,403,Completed
5585,2025-01-31,1,Defective Product,15066.86,Exchange,150,Completed
5586,2026-02-08,3,Quality Issue,16034.82,Refund,180,Completed
5587,2024-01-18,2,Defective Product,17951.16,Exchange,428,Approved
5588,2026-05-10,4,Late Delivery,19860.82,Exchange,277,Completed
5589,2024-07-10,5,Late Delivery,22078.14,Replacement,484,Completed
5590,2025-04-23,2,Quality Issue,12629.1,Replacement,200,Completed
5591,2024-12-12,1,Defective Product,13917.52,Replacement,156,Completed
5592,2024-01-11,4,Quality Issue,2446.16,Replacement,258,Approved
5593,2025-08-05,4,Customer Changed Mind,6981.29,Refund,311,Completed
5594,2026-06-01,5,Wrong Item,8109.0,Refund,81,Completed
5595,2025-07-31,1,Damaged Product,3914.97,Exchange,331,Completed
5596,2025-08-01,4,Customer Changed Mind,7154.39,Exchange,85,Approved
5597,2024-06-10,2,Customer Changed Mind,7594.62,Refund,271,Completed
5598,2026-01-21,3,Damaged Product,4584.74,Replacement,352,Rejected
5599,2024-03-25,1,Quality Issue,20599.1,Refund,267,Completed
5600,2026-04-19,2,Wrong Item,8386.91,Replacement,196,Completed
5601,2025-04-17,3,Damaged Product,14767.66,Refund,133,Completed
5602,2023-08-22,4,Incorrect Size,10871.75,Refund,380,Completed
5603,2024-07-31,4,Damaged Product,2210.38,Replacement,23,Completed
5604,2023-09-24,2,Customer Changed Mind,18230.21,Refund,161,Completed
5605,2024-02-02,5,Late Delivery,19758.55,Replacement,360,Pending
5606,2025-12-25,5,Damaged Product,22592.93,Replacement,155,Approved
5607,2026-01-24,5,Wrong Item,15134.01,Refund,433,Completed
5608,2024-03-25,4,Customer Changed Mind,231.48,Refund,162,Completed
5609,2024-02-13,1,Defective Product,4350.29,Exchange,99,Completed
5610,2026-03-22,1,Customer Changed Mind,2827.01,Refund,95,Completed
5611,2025-09-22,3,Damaged Product,21432.54,Refund,467,Rejected
5612,2023-09-17,1,Incorrect Size,9742.22,Replacement,307,Approved
5613,2025-12-23,5,Damaged Product,19313.99,Exchange,321,Completed
5614,2024-03-03,3,Defective Product,1097.31,Refund,49,Completed
5615,2023-10-13,5,Incorrect Size,5720.76,Refund,225,Pending
5616,2024-04-02,4,Defective Product,19914.84,Refund,275,Pending
5617,2024-08-23,3,Damaged Product,15335.93,Exchange,363,Approved
5618,2024-04-23,5,Missing Parts,22697.87,Replacement,188,Pending
5619,2025-09-28,1,Damaged Product,15084.03,Exchange,113,Approved
5620,2025-04-08,2,Damaged Product,2040.8,Refund,84,Completed
5621,2026-02-04,1,Incorrect Size,14150.93,Replacement,136,Pending
5622,2025-12-10,1,Customer Changed Mind,23603.0,Refund,347,Pending
5623,2026-04-04,4,Quality Issue,12501.46,Refund,80,Completed
5624,2023-08-16,3,Defective Product,13614.35,Refund,354,Completed
5625,2026-05-11,2,Customer Changed Mind,22646.86,Replacement,370,Pending
5626,2024-10-01,2,Missing Parts,22937.88,Refund,426,Rejected
5627,2023-11-29,1,Defective Product,10847.29,Refund,57,Approved
5628,2024-06-19,4,Quality Issue,1392.04,Refund,461,Approved
5629,2025-06-15,2,Late Delivery,21614.29,Replacement,448,Completed
5630,2026-02-15,5,Damaged Product,23168.9,Refund,183,Completed
5631,2025-07-20,5,Quality Issue,19270.86,Exchange,31,Completed
5632,2025-08-05,2,Customer Changed Mind,5684.81,Replacement,175,Completed
5633,2024-04-08,5,Quality Issue,16521.01,Replacement,434,Completed
5634,2024-06-23,1,Late Delivery,22060.53,Replacement,293,Completed
5635,2025-04-17,5,Wrong Item,1400.38,Refund,84,Pending
5636,2026-02-06,2,Customer Changed Mind,18912.45,Replacement,4,Completed
5637,2024-02-25,4,Customer Changed Mind,19693.38,Exchange,456,Completed
5638,2026-01-09,1,Late Delivery,6478.68,Replacement,430,Pending
5639,2024-04-26,5,Late Delivery,17596.44,Refund,53,Approved
5640,2026-03-13,5,Wrong Item,21051.35,Refund,135,Approved
5641,2026-05-08,3,Defective Product,939.96,Refund,416,Completed
5642,2025-09-19,3,Incorrect Size,20750.13,Refund,424,Approved
5643,2024-09-01,4,Defective Product,6704.44,Refund,113,Completed
5644,2024-04-04,5,Defective Product,22880.9,Replacement,250,Approved
5645,2026-06-18,5,Damaged Product,24573.49,Refund,317,Completed
5646,2025-01-01,3,Defective Product,15583.39,Exchange,334,Completed
5647,2025-06-22,4,Customer Changed Mind,4642.71,Replacement,322,Completed
5648,2026-01-30,4,Defective Product,10274.66,Refund,308,Completed
5649,2026-01-21,2,Defective Product,1313.43,Exchange,147,Completed
5650,2023-11-02,5,Defective Product,24514.17,Refund,151,Completed
5651,2024-07-10,4,Defective Product,22275.4,Exchange,69,Completed
5652,2025-02-25,4,Customer Changed Mind,3411.03,Exchange,44,Approved
5653,2025-03-08,4,Customer Changed Mind,9796.27,Refund,223,Pending
5654,2024-02-09,2,Quality Issue,7849.35,Refund,482,Completed
5655,2024-01-03,5,Quality Issue,14943.5,Replacement,212,Completed
5656,2023-08-13,1,Defective Product,3298.41,Refund,255,Completed
5657,2024-05-28,3,Damaged Product,1311.17,Refund,479,Completed
5658,2025-10-08,2,Late Delivery,5315.79,Refund,76,Approved
5659,2025-09-09,2,Defective Product,8637.03,Replacement,426,Pending
5660,2026-06-16,5,Customer Changed Mind,8161.52,Replacement,159,Completed
5661,2025-05-01,1,Damaged Product,11424.88,Exchange,29,Approved
5662,2024-03-07,2,Defective Product,404.72,Replacement,117,Approved
5663,2026-02-13,1,Damaged Product,4872.76,Refund,471,Completed
5664,2023-12-15,3,Customer Changed Mind,15392.96,Refund,340,Approved
5665,2024-04-19,2,Late Delivery,3346.51,Refund,310,Pending
5666,2025-07-27,2,Quality Issue,23049.65,Exchange,456,Completed
5667,2026-02-27,1,Wrong Item,19862.19,Replacement,409,Pending
5668,2026-02-04,1,Quality Issue,20224.65,Replacement,263,Approved
5669,2023-09-17,2,Quality Issue,17086.67,Exchange,247,Completed
5670,2025-10-21,5,Customer Changed Mind,3948.03,Refund,77,Pending
5671,2025-09-07,1,Quality Issue,10791.69,Refund,112,Completed
5672,2024-01-17,5,Incorrect Size,21664.25,Refund,258,Approved
5673,2023-12-10,1,Customer Changed Mind,24010.83,Refund,78,Completed
5674,2025-08-06,2,Defective Product,24340.92,Refund,396,Completed
