StockQty,ReservedQty,AvailableQty,ReorderLevel,SafetyStock,InventoryValue,LastUpdated
1626,370,1256,200,221,6078329.46,2026-07-05
1780,163,1617,346,171,8721288.0,2026-07-16
2436,301,2135,400,206,7706018.04,2026-06-19
4803,486,4317,859,514,5623352.4,2026-06-20
2102,79,2023,240,286,2162411.48,2026-07-18
3622,946,2676,827,488,7767560.1,2026-07-16
3495,240,3255,476,295,208896.15,2026-06-27
2112,290,1822,364,179,1306419.84,2026-06-24
446,78,368,97,55,1390868.84,2026-07-10
218,54,164,35,24,923461.08,2026-07-11
3291,71,3220,702,299,4313118.78,2026-07-17
4397,1215,3182,494,418,7100627.36,2026-06-21
1928,465,1463,307,96,699169.92,2026-07-06
880,30,850,173,102,516216.8,2026-07-04
4702,1240,3462,780,350,13367597.92,2026-06-26
761,181,580,143,79,3377028.82,2026-07-16
3240,574,2666,546,403,4961055.6,2026-07-09
4528,1339,3189,741,455,22470607.52,2026-07-09
2763,531,2232,476,212,11526628.14,2026-07-17
816,134,682,143,82,1185084.96,2026-06-29
225,55,170,42,26,18830.25,2026-06-29
1286,78,1208,203,149,3599346.82,2026-07-07
1308,233,1075,256,96,5341139.52,2026-06-23
159,41,118,26,22,344133.24,2026-07-04
4488,1343,3145,486,282,8364106.08,2026-07-13
3106,127,2979,774,262,3076865.72,2026-07-15
853,86,767,135,50,1558755.14,2026-06-20
1751,253,1498,417,251,4293294.41,2026-07-11
2144,480,1664,366,312,4725140.16,2026-06-19
1992,530,1462,411,284,302803.92,2026-07-04
442,49,393,60,24,843587.94,2026-06-28
1932,77,1855,436,271,4558708.56,2026-06-25
978,67,911,136,118,289585.8,2026-07-08
2378,128,2250,380,333,10541911.8,2026-06-19
3173,431,2742,753,180,11963066.71,2026-06-24
4040,350,3690,931,602,11987245.6,2026-06-24
2832,197,2635,673,287,4747564.8,2026-07-16
2894,407,2487,560,259,4381052.96,2026-06-30
4372,368,4004,583,446,10551428.52,2026-07-17
4367,1226,3141,641,350,19237683.08,2026-06-22
2109,234,1875,312,160,2135025.06,2026-06-19
1240,136,1104,254,186,3575726.0,2026-07-01
468,1,467,48,29,2224811.16,2026-07-14
286,73,213,41,31,685916.66,2026-06-25
3385,691,2694,675,501,1573449.55,2026-07-16
2588,475,2113,355,235,2467761.52,2026-07-12
1078,31,1047,209,148,3632525.82,2026-07-03
1886,382,1504,303,165,1075566.94,2026-06-25
1980,265,1715,380,188,9463627.8,2026-07-04
2877,57,2820,341,277,13370109.48,2026-07-05
1724,57,1667,420,255,6492135.76,2026-06-24
1838,52,1786,198,135,1314114.86,2026-06-30
4899,7,4892,544,587,10931922.54,2026-07-09
2036,491,1545,424,184,3863330.36,2026-06-21
344,97,247,52,36,1262332.08,2026-07-16
3272,782,2490,421,251,14675181.76,2026-06-21
150,43,107,21,19,454663.5,2026-07-14
4897,685,4212,974,610,8649228.31,2026-07-04
4279,90,4189,610,524,12591385.4,2026-07-14
4908,213,4695,1215,340,15649256.16,2026-06-23
1117,267,850,124,75,449894.09,2026-07-13
1459,350,1109,248,142,5155624.53,2026-06-24
705,185,520,83,85,3289248.0,2026-06-21
1193,263,930,277,158,949138.87,2026-07-02
4739,1324,3415,1174,359,16883777.47,2026-07-04
4467,191,4276,812,390,8040197.97,2026-06-21
3886,1136,2750,823,243,15351720.72,2026-06-25
2086,49,2037,479,187,5407662.96,2026-07-03
3006,20,2986,644,177,1866305.16,2026-06-29
3711,872,2839,545,201,12950684.91,2026-07-11
4829,1269,3560,527,478,4013768.22,2026-06-29
3810,1117,2693,382,509,14017752.0,2026-07-08
4210,742,3468,566,384,18336781.3,2026-06-22
4676,591,4085,887,334,1073609.6,2026-07-05
4388,1174,3214,876,375,9688133.56,2026-07-14
3138,188,2950,749,303,13327744.98,2026-07-13
2320,113,2207,353,183,7248492.0,2026-06-28
4664,1240,3424,614,404,8486101.36,2026-07-07
4850,726,4124,1069,431,21026932.5,2026-07-08
4653,1263,3390,624,278,10131349.14,2026-06-25
4058,276,3782,538,561,15128832.7,2026-07-10
2539,31,2508,344,329,10279522.35,2026-06-22
3804,738,3066,849,287,8190963.0,2026-06-29
2008,467,1541,360,254,5767980.0,2026-07-05
1855,136,1719,323,189,3622462.55,2026-07-13
4877,823,4054,992,438,17026387.32,2026-07-18
645,55,590,116,42,1492368.75,2026-07-08
3381,785,2596,758,458,12063779.91,2026-07-16
2811,261,2550,309,242,4616505.3,2026-06-30
4259,938,3321,731,579,3036709.59,2026-06-29
684,35,649,142,59,91792.8,2026-07-06
1671,44,1627,187,142,355605.51,2026-06-30
807,37,770,178,49,3203588.25,2026-06-21
2963,372,2591,318,166,1856526.91,2026-06-19
4723,334,4389,613,402,19549110.99,2026-07-05
3567,847,2720,633,217,9474415.71,2026-07-15
2225,155,2070,530,181,7959069.75,2026-07-04
4559,1123,3436,487,421,6561631.93,2026-07-09
430,100,330,84,55,41284.3,2026-06-23
3189,838,2351,672,464,13892017.47,2026-07-06
2240,242,1998,377,275,6624912.0,2026-07-03
3017,616,2401,738,397,9049974.22,2026-07-10
4280,341,3939,674,290,17678582.8,2026-06-30
3901,141,3760,484,334,8626164.27,2026-06-23
3711,971,2740,518,185,10214341.95,2026-07-05
465,117,348,84,57,1859344.35,2026-07-07
2666,378,2288,364,173,326984.9,2026-07-07
3584,811,2773,446,269,10007603.2,2026-06-30
906,194,712,160,60,1039915.86,2026-07-17
272,72,200,52,19,1179228.8,2026-07-12
2671,556,2115,619,366,12890539.81,2026-07-16
4757,312,4445,550,310,14781521.24,2026-06-28
766,108,658,77,67,3206613.88,2026-07-06
4705,1219,3486,1031,651,14078912.65,2026-07-05
4504,1218,3286,477,410,14561341.92,2026-06-24
877,173,704,121,90,3182694.39,2026-06-23
3938,607,3331,507,509,3758545.34,2026-07-07
4795,167,4628,800,339,19106684.45,2026-07-03
3603,173,3430,449,484,14350496.79,2026-06-30
3728,1078,2650,840,354,10492456.0,2026-07-08
3703,397,3306,712,536,7735789.18,2026-07-18
1726,177,1549,370,114,360992.9,2026-06-21
1538,240,1298,370,84,1606056.5,2026-06-25
2549,307,2242,637,207,4471328.35,2026-07-13
950,29,921,123,133,4127731.0,2026-06-30
413,104,309,79,20,1598648.66,2026-07-11
3038,211,2827,623,376,883116.22,2026-07-12
4675,1043,3632,1151,428,15864893.0,2026-06-27
1032,245,787,135,142,3130283.04,2026-07-11
4512,1056,3456,670,295,3151992.96,2026-06-20
4794,1084,3710,734,627,11832742.56,2026-06-26
3492,158,3334,525,260,596154.24,2026-07-15
487,115,372,74,28,2259149.17,2026-07-17
4052,132,3920,894,367,14345417.16,2026-07-09
3300,187,3113,593,275,7340157.0,2026-07-07
3148,506,2642,498,352,6387984.56,2026-07-08
3773,808,2965,618,564,16202846.66,2026-06-19
3744,409,3335,573,358,18059146.56,2026-07-05
3858,289,3569,670,207,1457513.82,2026-07-01
4957,136,4821,864,566,17673489.52,2026-07-03
865,4,861,172,96,3238655.15,2026-06-27
4429,1056,3373,832,278,7449002.23,2026-07-14
3084,378,2706,715,252,4978347.0,2026-06-22
669,191,478,96,74,2272452.51,2026-07-07
4726,335,4391,533,471,9507861.32,2026-07-01
4040,1065,2975,938,521,18016703.2,2026-07-01
3390,520,2870,470,237,13765264.5,2026-06-22
4098,673,3425,980,607,6141754.56,2026-07-09
3229,794,2435,523,226,3312082.17,2026-06-22
2232,612,1620,425,316,9951595.2,2026-06-20
1142,235,907,253,117,2247570.2,2026-06-24
722,197,525,138,97,60987.34,2026-07-11
3958,61,3897,932,258,1391830.7,2026-07-04
665,53,612,104,58,2692571.7,2026-06-28
1222,299,923,229,114,1933399.52,2026-07-05
821,39,782,96,105,2640582.3,2026-07-14
2703,115,2588,539,212,1298250.9,2026-07-03
3358,270,3088,727,242,977748.86,2026-07-08
142,3,139,33,7,689411.42,2026-07-01
4464,913,3551,997,417,17812922.4,2026-06-21
3663,324,3339,370,495,18127454.4,2026-07-07
3068,462,2606,576,211,11961579.76,2026-06-25
224,12,212,22,18,1106468.16,2026-06-20
2082,63,2019,342,238,2762855.64,2026-06-28
3405,606,2799,850,267,10290999.6,2026-07-16
1069,207,862,180,115,3336327.62,2026-07-15
123,31,92,21,8,434209.68,2026-06-19
1203,125,1078,212,64,1046321.28,2026-06-25
1033,99,934,160,134,3543128.02,2026-07-12
1579,408,1171,354,133,4601427.06,2026-06-29
4713,140,4573,775,525,10231451.7,2026-06-19
1976,219,1757,241,108,4037165.6,2026-07-01
155,37,118,27,11,75928.3,2026-06-25
4823,1339,3484,1137,379,18303140.31,2026-07-12
325,41,284,65,43,1291907.5,2026-07-09
4863,217,4646,1154,558,7989617.22,2026-06-29
2021,586,1435,304,263,8313343.08,2026-07-09
3412,699,2713,450,370,757122.8,2026-06-25
4417,1291,3126,854,515,16717108.24,2026-07-13
1371,313,1058,150,177,2304938.91,2026-06-23
4462,365,4097,1000,315,2702053.34,2026-07-01
1867,361,1506,248,254,3774905.97,2026-07-01
1637,207,1430,375,169,4046975.03,2026-07-02
2695,780,1915,567,282,9417246.3,2026-07-11
1447,352,1095,344,114,4456398.25,2026-06-24
2151,464,1687,496,156,3751709.67,2026-07-14
912,208,704,148,122,3087831.36,2026-07-17
2028,207,1821,422,126,3333180.24,2026-06-30
426,117,309,65,48,2100354.66,2026-07-17
3971,143,3828,818,267,13381475.8,2026-07-04
2629,395,2234,340,324,11505923.66,2026-06-29
2969,491,2478,569,200,5823841.95,2026-06-20
3821,577,3244,765,453,605934.18,2026-07-16
4169,266,3903,699,231,15268879.12,2026-07-08
1172,351,821,142,62,536940.08,2026-07-16
4901,1391,3510,669,342,17838218.71,2026-06-21
439,38,401,96,46,1265689.68,2026-07-09
906,59,847,183,107,804953.82,2026-07-13
2837,162,2675,622,190,9829297.16,2026-07-08
3617,705,2912,524,314,3918585.46,2026-07-01
2488,209,2279,418,233,12023185.36,2026-07-18
4489,1340,3149,707,585,667604.08,2026-06-19
364,51,313,84,40,1290540.16,2026-07-16
3165,78,3087,488,417,4080729.45,2026-06-27
1936,349,1587,479,263,6678193.28,2026-06-27
2566,633,1933,288,201,3866320.5,2026-07-13
3623,992,2631,725,534,17209648.53,2026-07-15
4597,71,4526,503,669,9089372.28,2026-07-02
1337,85,1252,257,192,635021.52,2026-07-18
1320,54,1266,134,108,5994172.8,2026-07-13
4054,623,3431,655,562,2741558.04,2026-07-11
785,14,771,121,94,2423114.45,2026-07-02
307,15,292,58,21,621662.72,2026-07-04
2234,378,1856,362,185,1419282.54,2026-07-06
1514,389,1125,237,93,3433237.24,2026-06-24
4282,569,3713,514,544,10615035.18,2026-06-30
293,84,209,40,39,222044.19,2026-07-04
4511,458,4053,557,287,8911615.83,2026-07-15
2846,149,2697,411,328,10460842.98,2026-07-11
4991,1454,3537,697,537,4470837.98,2026-06-25
1445,28,1417,292,86,7149628.8,2026-07-12
1374,141,1233,152,75,3143973.06,2026-06-24
931,68,863,119,112,4255964.09,2026-07-11
4551,658,3893,753,557,4144550.19,2026-07-01
58,5,53,5,6,258757.14,2026-06-28
2504,332,2172,425,241,3260458.4,2026-06-20
3529,403,3126,373,325,13501459.94,2026-07-09
1904,115,1789,407,237,1463243.04,2026-07-15
3794,902,2892,913,377,3278395.4,2026-07-16
3740,680,3060,628,255,13942346.0,2026-06-24
3258,657,2601,375,261,4985880.3,2026-06-24
1034,310,724,145,141,2394289.04,2026-07-07
1616,112,1504,305,196,5374719.04,2026-07-02
2825,32,2793,365,201,12724675.75,2026-06-20
2999,242,2757,353,195,5617696.81,2026-06-28
3930,608,3322,875,480,12612391.8,2026-07-03
3451,579,2872,548,485,1970624.53,2026-06-29
1567,415,1152,258,96,2310040.06,2026-07-17
2810,56,2754,588,227,4498416.6,2026-07-13
76,16,60,10,7,340737.64,2026-07-14
667,37,630,138,45,2185759.0,2026-06-22
2679,553,2126,594,374,750736.17,2026-07-13
2834,176,2658,503,248,5445644.36,2026-07-12
1558,226,1332,224,122,1146812.64,2026-06-28
4656,645,4011,685,527,9829933.44,2026-07-15
2846,26,2820,363,413,13171657.98,2026-07-11
2824,337,2487,527,142,8956259.52,2026-07-10
3702,538,3164,833,395,16750476.42,2026-07-06
1182,268,914,220,130,1282777.32,2026-07-13
4519,531,3988,657,306,21535204.12,2026-06-29
3971,864,3107,489,232,6303287.43,2026-06-30
2206,226,1980,481,166,2708151.78,2026-06-29
265,52,213,59,31,642736.3,2026-07-08
2352,302,2050,579,181,5053342.56,2026-07-02
4638,1370,3268,931,294,10530207.96,2026-07-12
112,20,92,21,7,345122.4,2026-07-10
4500,12,4488,910,271,11102040.0,2026-06-19
3507,741,2766,559,267,1292925.69,2026-07-01
76,18,58,8,4,189683.84,2026-06-23
3923,1118,2805,808,578,16694836.49,2026-06-30
2415,617,1798,595,303,4835820.15,2026-06-19
3156,756,2400,481,424,10507176.12,2026-07-18
2526,618,1908,324,145,8550686.82,2026-06-19
4103,763,3340,961,369,9224446.66,2026-06-24
2109,29,2080,504,301,6316581.54,2026-07-05
1348,202,1146,204,120,5757119.28,2026-06-28
348,16,332,79,40,1395302.52,2026-07-13
4277,640,3637,763,601,4039241.57,2026-07-09
562,105,457,71,37,2308223.92,2026-06-20
2674,289,2385,281,178,6109555.2,2026-06-28
3076,370,2706,597,419,12722612.84,2026-07-15
4654,490,4164,726,330,11286368.86,2026-06-25
1448,147,1301,161,83,2585925.28,2026-07-08
4200,486,3714,793,523,8810172.0,2026-06-25
2035,207,1828,233,113,9300438.4,2026-07-05
1934,451,1483,327,126,4873680.0,2026-07-01
3972,156,3816,653,586,9656607.24,2026-06-27
4556,59,4497,1087,427,502207.88,2026-06-20
455,19,436,90,57,269036.95,2026-07-01
1572,323,1249,289,198,484458.96,2026-06-22
3704,391,3313,500,195,12926589.6,2026-06-27
1127,143,984,151,110,3601520.09,2026-06-30
1732,404,1328,298,132,3501238.0,2026-06-23
4276,570,3706,898,436,16064162.32,2026-07-18
135,24,111,32,18,446700.15,2026-06-20
4115,209,3906,584,257,11356494.7,2026-07-06
2649,744,1905,658,236,7211796.54,2026-07-10
986,89,897,210,77,643365.0,2026-07-11
3444,396,3048,440,341,2299903.2,2026-06-25
106,17,89,23,8,253460.84,2026-06-19
388,85,303,48,50,1889497.92,2026-07-02
289,80,209,39,17,1122715.87,2026-07-02
92,0,92,19,9,254608.16,2026-06-22
4833,1244,3589,1026,613,22789769.85,2026-06-19
3234,760,2474,406,380,6680021.04,2026-06-21
2616,425,2191,545,148,11312473.44,2026-07-13
1237,278,959,214,62,1294471.02,2026-07-17
4492,755,3737,679,446,10714228.56,2026-07-02
630,116,514,112,71,688974.3,2026-06-23
2275,486,1789,343,245,2853828.25,2026-07-16
1505,335,1170,177,150,4813757.55,2026-06-29
4360,64,4296,701,572,17314170.4,2026-06-26
921,263,658,230,75,157159.44,2026-07-02
1956,105,1851,212,124,857979.84,2026-07-07
1422,237,1185,208,197,315854.64,2026-06-30
2625,296,2329,291,298,8349285.0,2026-07-15
3276,468,2808,347,357,12094598.88,2026-06-22
740,95,645,106,69,1474464.8,2026-06-21
2452,488,1964,555,317,11945089.64,2026-07-12
3323,108,3215,611,328,8045182.38,2026-07-18
2442,247,2195,502,350,5390446.38,2026-07-04
1098,183,915,121,75,4204560.42,2026-06-23
4155,573,3582,745,251,11437302.3,2026-06-26
727,129,598,115,66,1887997.19,2026-06-26
1511,135,1376,213,218,5215216.5,2026-07-02
1694,44,1650,378,110,2351949.6,2026-07-15
79,1,78,16,8,186021.3,2026-07-11
1354,368,986,283,135,5069633.26,2026-06-20
778,177,601,194,115,1844264.56,2026-07-17
2657,711,1946,385,158,8775938.15,2026-07-16
2188,536,1652,301,225,7619403.68,2026-07-12
784,86,698,122,44,2992731.84,2026-06-26
4885,1306,3579,931,603,12406629.9,2026-07-07
272,15,257,31,26,761640.8,2026-07-01
671,138,533,125,65,154028.05,2026-07-16
3236,754,2482,770,292,9271398.88,2026-07-08
1432,20,1412,258,134,5651445.28,2026-06-28
3081,402,2679,373,173,2154697.35,2026-06-27
1088,299,789,172,127,1574531.84,2026-06-27
3082,98,2984,407,190,14580017.4,2026-07-07
4493,1187,3306,730,564,14405142.09,2026-06-22
4357,633,3724,927,538,15293636.41,2026-07-13
394,90,304,69,23,1396178.4,2026-07-03
2020,18,2002,295,122,3664724.4,2026-06-25
295,13,282,42,37,872229.45,2026-06-28
2140,483,1657,421,193,6564471.4,2026-07-03
2331,358,1973,468,218,1968063.3,2026-06-19
406,83,323,60,30,2018408.7,2026-07-01
3596,246,3350,372,393,10674833.88,2026-06-29
3499,211,3288,548,455,14298488.55,2026-06-27
2048,293,1755,319,184,8050339.84,2026-07-09
685,178,507,79,36,2466698.7,2026-06-23
1922,319,1603,416,213,6639203.04,2026-06-24
2348,481,1867,303,287,6766536.84,2026-07-14
1386,98,1288,339,201,6810526.8,2026-06-21
842,166,676,111,114,4033104.22,2026-06-20
1819,456,1363,249,234,9060820.99,2026-06-28
4508,237,4271,1021,476,9000853.12,2026-07-03
1412,76,1336,308,95,6055347.88,2026-07-07
4348,179,4169,719,351,1182873.4,2026-07-14
4924,438,4486,514,457,22472495.88,2026-07-09
4713,1407,3306,749,514,4281147.81,2026-06-23
4003,265,3738,483,330,16569497.81,2026-07-07
2401,397,2004,363,194,4847138.8,2026-06-29
3745,973,2772,466,317,14553182.35,2026-06-21
1333,179,1154,210,164,4563498.84,2026-07-12
2044,236,1808,230,228,1385791.12,2026-06-19
1793,67,1726,247,176,3936818.38,2026-06-26
3242,394,2848,372,308,15414186.26,2026-07-15
2966,400,2566,352,279,14207377.28,2026-07-08
3265,828,2437,538,487,10555875.6,2026-07-10
2624,234,2390,358,218,9507644.16,2026-06-27
1751,225,1526,177,91,5274222.12,2026-06-21
4920,1098,3822,1121,351,14596114.8,2026-06-26
979,169,810,221,87,1451778.68,2026-06-20
2209,129,2080,502,245,1146051.29,2026-06-20
1058,261,797,183,103,4354823.22,2026-07-17
1525,299,1226,281,120,182756.0,2026-07-05
465,125,340,62,34,1542005.1,2026-06-30
3862,236,3626,467,404,5661344.42,2026-07-07
4399,1056,3343,937,500,15010311.79,2026-07-09
4402,477,3925,671,550,10833630.14,2026-06-25
1540,15,1525,360,123,2808174.6,2026-06-22
2766,236,2530,590,350,4459372.86,2026-07-16
2354,6,2348,323,295,5560077.38,2026-07-06
4416,843,3573,778,568,21095982.72,2026-06-28
3460,85,3375,851,314,1439221.6,2026-07-08
4438,1065,3373,529,544,1891653.12,2026-07-15
2398,419,1979,527,251,3374921.22,2026-07-17
4592,690,3902,835,329,12246129.28,2026-06-20
1925,100,1825,442,183,9047076.5,2026-06-19
512,3,509,125,46,1061237.76,2026-07-05
690,66,624,140,102,108957.9,2026-07-11
661,150,511,93,68,696938.57,2026-07-12
4914,489,4425,1034,625,18224600.94,2026-07-18
705,59,646,166,67,1078783.95,2026-07-04
4676,238,4438,816,571,18207876.4,2026-06-20
1788,418,1370,433,179,2156488.92,2026-06-21
2195,447,1748,375,190,5303998.0,2026-06-23
1545,360,1185,263,117,6884612.7,2026-07-13
1034,99,935,157,148,4658066.6,2026-06-30
3999,827,3172,406,272,421534.59,2026-06-25
999,165,834,185,131,2642075.28,2026-07-05
476,28,448,59,67,1873221.84,2026-07-16
3433,607,2826,790,286,2295338.13,2026-06-19
574,38,536,125,43,1890044.24,2026-06-20
1875,82,1793,187,273,5779950.0,2026-07-11
454,101,353,63,59,728937.86,2026-06-29
1002,71,931,169,137,3269385.72,2026-07-18
156,37,119,20,9,411256.56,2026-07-11
397,7,390,81,20,1165373.65,2026-06-23
2056,132,1924,395,150,852993.28,2026-06-28
897,76,821,101,132,1180765.95,2026-06-20
1437,396,1041,261,74,166002.24,2026-07-10
896,259,637,180,53,896170.24,2026-06-27
1453,186,1267,316,78,5997620.75,2026-06-26
2030,31,1999,315,167,4154699.5,2026-06-23
4248,656,3592,797,397,15943466.16,2026-06-24
1518,422,1096,223,134,5591492.28,2026-06-28
322,39,283,38,22,1323622.86,2026-07-15
2057,452,1605,334,112,5827789.55,2026-07-07
453,12,441,82,62,1919949.9,2026-07-16
1059,70,989,204,142,2266450.62,2026-06-21
4924,983,3941,1060,608,6882176.32,2026-07-13
1865,494,1371,382,122,418543.3,2026-07-11
1269,186,1083,271,134,1859211.9,2026-06-22
1334,272,1062,246,93,1842547.48,2026-07-07
4289,148,4141,641,366,16865077.13,2026-07-13
819,95,724,143,115,450540.09,2026-06-25
1195,302,893,139,81,2562737.25,2026-06-28
2247,501,1746,280,211,7129731.0,2026-06-24
899,37,862,98,49,2053513.78,2026-06-20
4647,727,3920,542,689,13484804.01,2026-07-01
899,30,869,157,74,2627075.78,2026-07-04
4894,892,4002,1085,324,15549118.92,2026-07-02
1024,228,796,213,125,1050163.2,2026-07-08
1828,114,1714,426,185,1380926.04,2026-06-24
311,25,286,77,38,1046838.44,2026-07-13
3461,16,3445,536,313,8801392.22,2026-06-24
3176,416,2760,784,280,10545622.16,2026-07-16
4116,400,3716,729,601,15136466.52,2026-06-27
1219,119,1100,168,160,5927033.99,2026-07-15
757,101,656,142,58,1117763.49,2026-06-22
850,225,625,169,73,937295.0,2026-07-12
1171,285,886,188,62,3452693.5,2026-06-19
1862,263,1599,259,155,3444029.68,2026-07-11
290,26,264,43,20,620449.2,2026-07-01
3388,281,3107,383,445,14792753.36,2026-07-03
1068,196,872,145,79,80046.6,2026-06-30
4920,338,4582,954,266,12377588.4,2026-07-08
3229,544,2685,627,202,851810.2,2026-06-21
134,35,99,27,8,406873.58,2026-06-26
1522,131,1391,352,110,4434818.82,2026-06-29
4822,97,4725,870,343,17568137.26,2026-07-03
4731,859,3872,973,467,5481383.91,2026-07-03
1503,402,1101,316,132,4935100.5,2026-06-25
1546,327,1219,239,107,1023111.88,2026-06-27
3448,1032,2416,562,295,13537985.84,2026-07-06
3686,577,3109,602,206,1765114.82,2026-06-26
647,145,502,140,40,2718441.67,2026-06-23
3384,329,3055,370,409,12397047.12,2026-07-08
2527,348,2179,535,136,7821494.59,2026-06-19
3904,614,3290,476,411,5674659.2,2026-06-25
1486,229,1257,206,80,2590395.2,2026-07-05
2869,598,2271,393,201,8854078.28,2026-06-27
1084,210,874,122,135,839156.92,2026-06-29
4580,193,4387,641,530,13524740.0,2026-07-17
3860,1053,2807,749,474,11917132.4,2026-07-02
96,1,95,11,10,219877.44,2026-06-22
180,52,128,32,15,550585.8,2026-06-25
3333,648,2685,720,240,3870246.27,2026-06-19
4483,197,4286,618,464,16994201.23,2026-07-17
4112,1110,3002,683,609,1231502.88,2026-07-02
3313,785,2528,710,451,15731349.81,2026-07-03
4014,295,3719,858,358,10885165.2,2026-07-10
3169,82,3087,428,356,6186838.7,2026-07-12
3422,360,3062,794,268,5167014.68,2026-06-27
2358,552,1806,473,217,9269274.42,2026-07-07
768,144,624,192,104,540487.68,2026-07-18
664,21,643,152,52,361521.44,2026-06-20
4186,688,3498,1021,575,423665.06,2026-06-29
865,68,797,189,127,90245.45,2026-06-27
2658,223,2435,345,269,13038021.6,2026-07-09
2420,16,2404,421,270,9164685.2,2026-07-06
1026,130,896,229,54,3064528.62,2026-07-04
1273,380,893,228,158,412948.47,2026-06-23
2317,554,1763,307,166,7847261.94,2026-06-29
3127,96,3031,754,269,5918566.71,2026-06-25
4286,369,3917,845,591,20427118.86,2026-07-11
4631,397,4234,627,526,6793538.07,2026-07-08
658,23,635,156,84,1755642.7,2026-06-22
3187,655,2532,790,472,15535286.46,2026-07-11
263,72,191,45,32,1121718.67,2026-07-18
